solarSystemID,solarSystemName,security,x,y,z,fromSolarSystemID,toSolarSystemID,,,,,
30002733,Pucherie,0.826736987,-1.64754E+17,4.18622E+16,2.01824E+16,30001143,30001140,,,,,
30002734,Fricoure,0.809248795,-1.70175E+17,4.00311E+16,1.82513E+16,30001143,30001141,,,,,
30002735,Caretyn,0.823123435,-1.73006E+17,4.33304E+16,1.81353E+16,30001143,30001145,,,,,
30002736,Ainaille,0.845293508,-1.76132E+17,4.68738E+16,2.02314E+16,30001143,30001146,,,,,
30002737,Konola,-1,-1.31636E+17,9.9298E+16,1.46992E+17,30001144,30001141,,,,,
30002738,Inoue,0.570856734,-1.2962E+17,9.08129E+16,1.50201E+17,30001144,30001142,,,,,
30002739,Isaziwa,0.720814024,-1.31504E+17,9.36468E+16,1.43171E+17,30001144,30001146,,,,,
30002740,Eitu,0.538035935,-1.29237E+17,1.04459E+17,1.49212E+17,30001145,30001143,,,,,
30002741,Horkkisen,0.438425066,-1.28054E+17,1.05551E+17,1.53025E+17,30001146,30001063,,,,,
30002742,Erila,0.44870594,-1.25758E+17,9.3861E+16,1.54582E+17,30001146,30001143,,,,,
30002743,Ohvosamon,0.730093604,-1.44708E+17,6.36455E+16,1.39138E+17,30001146,30001144,,,,,
30002744,Auviken,0.819647798,-1.3497E+17,6.83944E+16,1.35518E+17,30001147,30001148,,,,,
30002745,Saikanen,0.871223397,-1.2617E+17,6.35666E+16,1.27497E+17,30001147,30003189,,,,,
30002746,Oijamon,0.816638767,-1.29994E+17,6.59531E+16,1.3437E+17,30001148,30001147,,,,,
30002747,Kakki,0.839700255,-1.31542E+17,7.55694E+16,1.32822E+17,30001148,30001149,,,,,
30002748,Jeras,0.571340014,-1.47672E+17,5.03699E+16,1.42063E+17,30001148,30001150,,,,,
30002749,Kausaaja,0.740705107,-1.32867E+17,7.96895E+16,1.40149E+17,30001149,30001148,,,,,
30002750,Oiniken,0.718556667,-1.30215E+17,8.9941E+16,1.40792E+17,30001150,30001148,,,,,
30002751,Kaimon,0.68605201,-1.26685E+17,8.47854E+16,1.40079E+17,30001150,30001151,,,,,
30002752,Ahynada,0.803548199,-1.31815E+17,8.89701E+16,1.31849E+17,30001151,30001150,,,,,
30002753,Aikoro,0.7714352,-1.37535E+17,8.77585E+16,1.4255E+17,30001151,30001152,,,,,
30002754,Alikara,0.711293385,-1.46457E+17,7.91897E+16,1.42888E+17,30001152,30001151,,,,,
30002755,Usi,0.543758697,-1.54278E+17,5.20541E+16,1.41792E+17,30001153,30001158,,,,,
30002756,Ishomilken,0.374638199,-1.68168E+17,4.76125E+16,1.41762E+17,30001153,30003709,,,,,
30002757,Nikkishina,0.370776826,-1.68205E+17,5.08196E+16,1.44986E+17,30001154,30001157,,,,,
30002758,Hasama,0.271440245,-1.6948E+17,4.26105E+16,1.48659E+17,30001154,30001160,,,,,
30002759,Uuna,0.383501568,-1.75275E+17,4.96035E+16,1.30817E+17,30001155,30001009,,,,,
30002760,Manjonakko,0.334717371,-1.78002E+17,4.86838E+16,1.32953E+17,30001155,30001156,,,,,
30002761,Kassigainen,0.915852314,-1.95799E+17,4.74241E+16,4.72924E+16,30001155,30001157,,,,,
30002762,Yashunen,0.951230015,-1.91792E+17,5.3934E+16,5.69995E+16,30001156,30001155,,,,,
30002763,Tennen,0.919029819,-1.84836E+17,5.49438E+16,5.51211E+16,30001156,30001162,,,,,
30002764,Hatakani,0.941060866,-1.92789E+17,4.90028E+16,5.48378E+16,30001157,30001154,,,,,
30002765,Sivala,0.550531907,-1.74403E+17,5.95816E+16,7.42416E+16,30001157,30001155,,,,,
30002766,Iivinen,0.737107685,-1.81469E+17,4.91621E+16,6.8802E+16,30001157,30001163,,,,,
30002767,Kubinen,0.416024142,-1.72553E+17,7.41298E+16,8.21824E+16,30001158,30001153,,,,,
30002768,Uedama,0.505440322,-1.64748E+17,7.10491E+16,8.28788E+16,30001158,30001160,,,,,
30002769,Enderailen,0.44878476,-1.71532E+17,7.44283E+16,8.82837E+16,30001158,30001161,,,,,
30002770,Tunudan,-1,-1.74269E+17,7.78799E+16,9.08095E+16,30001159,30001162,,,,,
30002771,Kulelen,0.475368938,-1.73281E+17,7.56973E+16,9.73809E+16,30001159,30001197,,,,,
30002772,Rairomon,0.629359601,-1.6057E+17,7.826E+16,9.34295E+16,30001159,30001252,,,,,
30002773,Hogimo,0.557445186,-1.65317E+17,8.95816E+16,1.0279E+17,30001160,30001154,,,,,
30002774,Huttaken,0.572712904,-1.58592E+17,8.81889E+16,9.46444E+16,30001160,30001158,,,,,
30002775,Paara,0.778535233,-1.28183E+17,8.90022E+16,1.29364E+17,30001161,30001158,,,,,
30002776,Annaro,0.807470359,-1.24446E+17,8.47082E+16,1.24293E+17,30001161,30003883,,,,,
30002777,Isutaka,0.834517639,-1.21145E+17,7.71306E+16,1.24411E+17,30001162,30001156,,,,,
30002778,Tasabeshi,0.830854796,-1.1744E+17,7.06249E+16,1.22189E+17,30001162,30001159,,,,,
30002779,Ono,0.794423787,-1.14317E+17,6.50674E+16,1.2143E+17,30001162,30001198,,,,,
30002780,Muvolailen,0.708086725,-1.27458E+17,9.74995E+16,1.271E+17,30001163,30001157,,,,,
30002781,Halaima,0.658938276,-1.47325E+17,9.38798E+16,1.0057E+17,30001163,30001165,,,,,
30002782,Kamio,0.741149272,-1.47088E+17,8.56933E+16,9.42067E+16,30001164,30001166,,,,,
30002783,Sankkasen,0.668238369,-1.42349E+17,9.76574E+16,1.0676E+17,30001164,30001167,,,,,
30002784,Tintoh,0.813314897,-1.39498E+17,8.94269E+16,1.07646E+17,30001164,30001168,,,,,
30002785,Santola,0.829997699,-1.3385E+17,8.80692E+16,1.06901E+17,30001165,30001163,,,,,
30002786,Ikao,0.602213089,-1.47345E+17,8.89722E+16,8.67647E+16,30001165,30001167,,,,,
30002787,Waira,0.534683845,-1.43002E+17,1.08101E+17,1.11623E+17,30001166,30001164,,,,,
30002788,Inaro,0.836977572,-1.35754E+17,7.79505E+16,8.23629E+16,30001166,30001167,,,,,
30002789,Kaaputenen,0.779168559,-1.38143E+17,6.60323E+16,7.53173E+16,30001166,30002118,,,,,
30002790,Waskisen,0.685588492,-1.34801E+17,8.74925E+16,8.60651E+16,30001167,30001164,,,,,
30002791,Sirppala,0.883227022,-1.37551E+17,7.80776E+16,8.6194E+16,30001167,30001165,,,,,
30002792,Irjunen,0.520267253,-1.36103E+17,9.81266E+16,8.96088E+16,30001167,30001166,,,,,
30002793,Inari,0.462496701,-1.31951E+17,9.71853E+16,8.32532E+16,30001167,30001169,,,,,
30002794,Yria,0.501220185,-1.73884E+17,7.16059E+16,1.02042E+17,30001168,30001164,,,,,
30002795,Oshaima,0.453128378,-1.76335E+17,6.66136E+16,9.9153E+16,30001168,30001169,,,,,
30002796,Hysera,0.39718285,-1.7999E+17,6.38928E+16,9.59557E+16,30001168,30001171,,,,,
30002797,Kaunokka,-1,-1.75537E+17,8.08259E+16,1.05496E+17,30001168,30001194,,,,,
30002798,Venilen,0.611822067,-1.68764E+17,8.12196E+16,1.0843E+17,30001169,30001167,,,,,
30002799,Oisio,0.533575373,-1.71132E+17,6.63221E+16,9.95252E+16,30001169,30001168,,,,,
30002800,Haatomo,0.609265501,-1.59005E+17,6.667E+16,8.39606E+16,30001169,30001178,,,,,
30002801,Suroken,0.729161139,-1.52057E+17,7.20303E+16,8.38888E+16,30001170,30001050,,,,,
30002802,Kusomonmon,0.847299954,-1.47442E+17,7.34889E+16,8.69541E+16,30001170,30001171,,,,,
30002803,Juunigaishi,0.621321782,-1.52613E+17,7.71882E+16,8.06644E+16,30001170,30001172,,,,,
30002804,Isikesu,0.670042126,-1.47503E+17,7.22036E+16,7.6232E+16,30001171,30001168,,,,,
30002805,Anttiri,0.712755626,-1.44741E+17,8.00582E+16,8.12641E+16,30001171,30001170,,,,,
30002806,Hasmijaala,0.335828896,-1.85594E+17,6.49911E+16,1.01779E+17,30001171,30001173,,,,,
30002807,Nagamanen,0.304725898,-1.88664E+17,6.71605E+16,1.04402E+17,30001171,30001175,,,,,
30002808,Oto,0.398090283,-1.82294E+17,7.32654E+16,1.0776E+17,30001172,30001170,,,,,
30002809,Sujarento,0.31113569,-1.89322E+17,7.05573E+16,1.10151E+17,30001172,30001174,,,,,
30002810,Eranakko,0.324032566,-1.86853E+17,6.25976E+16,1.08146E+17,30001172,30001175,,,,,
30002811,Onatoh,0.296424982,-1.90881E+17,7.02262E+16,1.11596E+17,30001173,30001171,,,,,
30002812,Tannolen,0.303625936,-1.89878E+17,6.59062E+16,1.14604E+17,30001173,30001182,,,,,
30002813,Tama,0.282555688,-1.93689E+17,7.74524E+16,1.12682E+17,30001174,30001172,,,,,
30002814,Uotila,0.574102739,-1.40146E+17,1.11536E+17,1.19862E+17,30001175,30001171,,,,,
30002815,Isenairos,0.8039991,-1.38474E+17,1.07103E+17,1.29216E+17,30001175,30001172,,,,,
30002816,Saila,0.893456998,-1.44876E+17,1.06328E+17,1.30537E+17,30001176,30001177,,,,,
30002817,Aramachi,0.489788584,-1.4853E+17,1.21009E+17,1.34323E+17,30001176,30001178,,,,,
30002818,Oichiya,0.847664463,-1.36245E+17,1.04048E+17,1.32559E+17,30001177,30001176,,,,,
30002819,Motsu,0.872794306,-1.35977E+17,9.87062E+16,1.33926E+17,30001177,30001179,,,,,
30002820,N-JK02,-0.175928652,1.43635E+17,4.37411E+16,1.01809E+17,30001178,30001169,,,,,
30002821,JT2I-7,-0.119743421,1.48471E+17,2.23845E+16,1.11565E+17,30001178,30001176,,,,,
30002822,XTJ-5Q,-0.169583324,1.4684E+17,3.08574E+16,1.14281E+17,30001179,30001177,,,,,
30002823,1-KCSA,-0.183564009,1.44979E+17,2.99768E+16,1.19818E+17,30001179,30001180,,,,,
30002824,UJXC-B,-0.143277779,1.46605E+17,1.78057E+16,1.24415E+17,30001180,30001179,,,,,
30002825,UDVW-O,-0.079061925,1.38736E+17,1.47349E+16,1.25746E+17,30001180,30001181,,,,,
30002826,F48K-D,-0.215479173,1.48509E+17,2.28956E+16,1.25081E+17,30001181,30001180,,,,,
30002827,FBH-JN,-0.513567155,1.41311E+17,7.3236E+16,9.95865E+16,30001181,30001205,,,,,
30002828,BVRQ-O,-0.524577539,1.35524E+17,6.86796E+16,1.01094E+17,30001182,30001173,,,,,
30002829,QX-4HO,-0.66284433,1.33573E+17,7.50384E+16,9.79177E+16,30001182,30001183,,,,,
30002830,LS3-HP,-0.666245658,1.26913E+17,6.8821E+16,9.65896E+16,30001182,30001184,,,,,
30002831,SH6X-F,-0.402402461,1.44653E+17,8.06492E+16,9.59997E+16,30001182,30001185,,,,,
30002832,6V-D0E,-0.511844152,1.25888E+17,6.31474E+16,9.73193E+16,30001183,30001182,,,,,
30002833,SG-3HY,-0.270955269,1.40148E+17,6.64669E+16,6.65581E+16,30001183,30001184,,,,,
30002834,AU2V-J,-0.197445964,1.37568E+17,7.09916E+16,5.67433E+16,30001183,30001187,,,,,
30002835,SY-0AM,-0.157151653,1.44736E+17,7.2307E+16,5.32822E+16,30001184,30001182,,,,,
30002836,A-YB15,-0.590294149,1.34632E+17,5.39099E+16,6.42036E+16,30001184,30001183,,,,,
30002837,QZX-L9,-0.184514628,1.42721E+17,6.96504E+16,6.08906E+16,30001184,30001185,,,,,
30002838,D-6PKO,-0.125541197,1.43007E+17,7.75501E+16,5.62061E+16,30001185,30001182,,,,,
30002839,RAI-0E,-0.116936339,1.27456E+17,4.57166E+16,1.01734E+17,30001185,30001184,,,,,
30002840,MN9P-A,-0.101873408,1.30005E+17,4.23741E+16,1.03879E+17,30001185,30001186,,,,,
30002841,TA9T-P,-0.148992977,1.2572E+17,4.92265E+16,9.74232E+16,30001186,30001185,,,,,
30002842,L-TLFU,-0.046300897,1.27575E+17,3.13751E+16,1.07921E+17,30001187,30001183,,,,,
30002843,BM-VYZ,-0.054336449,1.25615E+17,3.54632E+16,1.1066E+17,30001188,30001193,,,,,
30002844,Q-GICU,-0.13735306,1.22478E+17,4.64297E+16,9.26194E+16,30001188,30001194,,,,,
30002845,EPCD-D,-0.012714849,1.23167E+17,1.59818E+16,1.02378E+17,30001189,30001191,,,,,
30002846,0S1-GI,-0.301213118,1.35463E+17,5.86123E+16,9.21369E+16,30001189,30001194,,,,,
30002847,L-GY1B,-0.1785059,1.38521E+17,5.00553E+16,9.74103E+16,30001190,30001192,,,,,
30002848,74-DRC,-0.136319448,1.32002E+17,4.7012E+16,9.82549E+16,30001190,30001195,,,,,
30002849,LE-67X,-0.199186147,1.4035E+17,5.10108E+16,1.00726E+17,30001191,30001189,,,,,
30002850,B1UE-J,-0.458101179,1.42268E+17,6.9468E+16,1.02402E+17,30001191,30001195,,,,,
30002851,O31W-6,-0.464069171,1.44249E+17,6.29251E+16,9.54838E+16,30001192,30001190,,,,,
30002852,M3-H2Y,-0.299904971,1.35129E+17,5.86008E+16,9.72977E+16,30001192,30001193,,,,,
30002853,G-KCFT,-0.309241686,1.41098E+17,6.89854E+16,7.62851E+16,30001192,30001196,,,,,
30002854,WNM-V0,-0.463842149,1.38772E+17,7.86069E+16,8.08441E+16,30001193,30001188,,,,,
30002855,6FS-CZ,-0.494349678,1.35634E+17,8.33893E+16,8.7684E+16,30001193,30001192,,,,,
30002856,HPV-RJ,-0.757976506,1.3818E+17,7.48717E+16,8.74594E+16,30001193,30001197,,,,,
30002857,H7S-5I,-0.386832682,1.3228E+17,8.09426E+16,8.06483E+16,30001194,30001168,,,,,
30002858,C3J0-O,-0.426093213,1.46187E+17,7.15502E+16,8.17545E+16,30001194,30001188,,,,,
30002859,GSO-SR,-0.139126624,1.46504E+17,8.43066E+16,7.72303E+16,30001194,30001189,,,,,
30002860,B3ZU-H,-0.283711813,1.38628E+17,7.2353E+16,7.52483E+16,30001195,30001190,,,,,
30002861,G4-QU6,-0.205204414,1.18196E+17,5.17335E+16,9.26951E+16,30001195,30001191,,,,,
30002862,V2-GZS,-0.419630821,1.1542E+17,5.46475E+16,8.92963E+16,30001196,30001192,,,,,
30002863,HD-HOZ,-0.848055085,1.11048E+17,6.99423E+16,8.6291E+16,30001196,30004808,,,,,
30002864,42G-OB,-0.855477686,1.11759E+17,6.5441E+16,8.30304E+16,30001197,30001159,,,,,
30002865,LEM-I1,-0.899778306,1.09162E+17,7.1459E+16,8.18899E+16,30001197,30001193,,,,,
30002866,1S-SU1,-1,1.03222E+17,6.71195E+16,8.06664E+16,30001198,30001162,,,,,
30002867,ND-GL4,-0.758105581,1.1003E+17,7.75435E+16,8.38247E+16,30001198,30001199,,,,,
30002868,9-0QB7,-0.396819651,1.28751E+17,8.4085E+16,8.4038E+16,30001198,30001203,,,,,
30002869,M-75WN,-0.499042523,1.2282E+17,8.41799E+16,8.63044E+16,30001198,30001204,,,,,
30002870,PNFW-O,-0.539760091,1.22094E+17,8.62258E+16,9.06037E+16,30001199,30001198,,,,,
30002871,HVGR-R,-0.601867762,1.24509E+17,8.19478E+16,8.88731E+16,30001199,30001200,,,,,
30002872,K76A-3,-0.82132203,1.21829E+17,7.78557E+16,1.01772E+17,30001199,30001201,,,,,
30002873,K95-9I,-0.646942981,1.19894E+17,7.64333E+16,8.48358E+16,30001199,30001202,,,,,
30002874,R1O-GN,-0.12571542,1.17704E+17,4.41269E+16,9.20275E+16,30001200,30001199,,,,,
30002875,GQ-7SP,-0.061278452,1.14337E+17,3.52754E+16,9.04969E+16,30001200,30001201,,,,,
30002876,BGMZ-0,-0.069388732,1.10821E+17,3.68227E+16,9.24307E+16,30001200,30001204,,,,,
30002877,I2D3-5,-0.176815506,1.12598E+17,4.60446E+16,8.59229E+16,30001200,30001831,,,,,
30002878,FZX-PU,-0.133647474,1.12155E+17,4.14677E+16,8.16678E+16,30001201,30001199,,,,,
30002879,O9K-FT,-0.028139784,1.13506E+17,2.79796E+16,9.01603E+16,30001201,30001200,,,,,
30002880,RQOO-U,-0.40643753,1.09786E+17,5.09187E+16,8.41645E+16,30001202,30001199,,,,,
30002881,FB5U-I,-0.315878306,1.52382E+17,2.26852E+16,1.23946E+17,30001202,30001219,,,,,
30002882,BZ-BCK,-0.684783587,1.54501E+17,2.61779E+16,1.31263E+17,30001203,30001198,,,,,
30002883,5-VFC6,-0.412240053,1.53754E+17,1.92689E+16,1.36132E+17,30001203,30001213,,,,,
30002884,O5-YNW,-0.946230646,1.58618E+17,3.20737E+16,1.33135E+17,30001204,30001198,,,,,
30002885,86L-9F,-0.955397794,1.61487E+17,3.08173E+16,1.3527E+17,30001204,30001200,,,,,
30002886,IUU3-L,-0.98566576,1.60613E+17,3.53632E+16,1.32109E+17,30001205,30001181,,,,,
30002887,J-OAH2,-0.782340128,1.59138E+17,2.70968E+16,1.2886E+17,30001205,30001206,,,,,
30002888,S-LHPJ,-1,1.61965E+17,3.73115E+16,1.34833E+17,30001205,30001207,,,,,
30002889,4U90-Z,-0.101280632,-1.92708E+17,1.24398E+17,2.6494E+17,30001205,30001209,,,,,
30002890,T-945F,-0.087735031,-1.9809E+17,1.31534E+17,2.66174E+17,30001206,30001205,,,,,
30002891,FO8M-2,-0.103139931,-1.96657E+17,1.28217E+17,2.69602E+17,30001206,30001208,,,,,
30002892,AD-CBT,-0.169815011,-2.00576E+17,1.18232E+17,2.62103E+17,30001206,30001231,,,,,
30002893,QPO-WI,-0.136896191,-1.98874E+17,1.25485E+17,2.73407E+17,30001207,30001205,,,,,
30002894,R8S-1K,-0.057461235,-1.90257E+17,1.37234E+17,2.6795E+17,30001208,30001206,,,,,
30002895,94-H3F,-0.222126301,-2.05044E+17,1.22163E+17,2.76321E+17,30001209,30001205,,,,,
30002896,CU9-T0,-0.428892253,-2.11269E+17,1.13422E+17,2.76837E+17,30001209,30001210,,,,,
30002897,XCF-8N,-0.449263831,-2.09878E+17,1.08912E+17,2.72535E+17,30001210,30001209,,,,,
30002898,FMB-JP,-0.58450358,-2.17154E+17,1.08107E+17,2.73257E+17,30001210,30001211,,,,,
30002899,0P-F3K,-0.56634562,-2.2643E+17,1.11171E+17,2.69459E+17,30001210,30001212,,,,,
30002900,K5F-Z2,-0.685005426,-2.31487E+17,1.03602E+17,2.69269E+17,30001211,30001210,,,,,
30002901,TXME-A,-0.809003464,-2.26504E+17,9.73112E+16,2.79428E+17,30001212,30001210,,,,,
30002902,YA0-XJ,-0.820097845,-2.37351E+17,8.57037E+16,2.78831E+17,30001213,30001203,,,,,
30002903,2-KF56,-0.828058756,-2.38645E+17,8.43578E+16,2.8159E+17,30001213,30001214,,,,,
30002904,VFK-IV,-0.849244096,-2.477E+17,7.23365E+16,2.84958E+17,30001214,30001213,,,,,
30002905,2R-CRW,-0.877548211,-2.44403E+17,8.11721E+16,2.81973E+17,30001214,30001215,,,,,
30002906,CCP-US,-0.93983125,-2.54828E+17,7.92226E+16,2.79783E+17,30001214,30001216,,,,,
30002907,II-5O9,-0.693123603,-2.5502E+17,6.16837E+16,2.85318E+17,30001214,30001218,,,,,
30002908,I30-3A,-0.845950225,-2.53868E+17,7.14998E+16,2.89022E+17,30001215,30001214,,,,,
30002909,2O9G-D,-0.811414553,-2.49812E+17,7.3236E+16,2.9239E+17,30001215,30001216,,,,,
30002910,NC-N3F,-0.686807815,-2.43197E+17,7.33781E+16,2.97649E+17,30001216,30001214,,,,,
30002911,JU-OWQ,-0.815048043,-2.5439E+17,7.58873E+16,2.95797E+17,30001216,30001215,,,,,
30002912,S-DN5M,-0.852783948,-2.56702E+17,8.30932E+16,2.92958E+17,30001216,30001217,,,,,
30002913,MXX5-9,-0.76993967,-2.58483E+17,7.8988E+16,3.05431E+17,30001216,30001218,,,,,
30002914,ZZZR-5,-0.750826202,-2.63725E+17,9.0526E+16,3.08237E+17,30001217,30001216,,,,,
30002915,C7Y-7Z,-0.677768555,-2.55604E+17,6.14449E+16,2.89017E+17,30001217,30002583,,,,,
30002916,X-Z4DA,-0.423377509,-2.53414E+17,5.0951E+16,2.93194E+17,30001218,30001214,,,,,
30002917,3OAT-Q,-0.352451172,-2.41897E+17,5.3515E+16,2.99192E+17,30001218,30001216,,,,,
30002918,N-TFXK,-0.47748061,-2.45463E+17,5.90694E+16,3.01468E+17,30001219,30001202,,,,,
30002919,33RB-O,-0.2791384,-2.56622E+17,4.21671E+16,2.98995E+17,30001219,30001220,,,,,
30002920,DKUK-G,-0.360802168,-2.44769E+17,5.38828E+16,3.06545E+17,30001220,30001219,,,,,
30002921,3QE-9Q,-0.772649322,-2.60892E+17,7.77172E+16,3.09379E+17,30001220,30001221,,,,,
30002922,E-FIC0,-0.732806212,-2.59044E+17,7.78647E+16,3.16319E+17,30001220,30001222,,,,,
30002923,ZOYW-O,-0.81723301,-2.67976E+17,8.18076E+16,3.11105E+17,30001220,30001224,,,,,
30002924,85-B52,-0.765416284,-2.65165E+17,7.10915E+16,3.14457E+17,30001221,30001220,,,,,
30002925,YZ-UKA,-0.75252176,-2.62031E+17,7.75218E+16,3.19103E+17,30001221,30001222,,,,,
30002926,RO0-AF,-0.838473274,-2.75555E+17,7.95165E+16,3.1632E+17,30001222,30001220,,,,,
30002927,5W3-DG,-0.779295292,-2.82557E+17,7.08629E+16,3.18263E+17,30001222,30001221,,,,,
30002928,LT-DRO,-0.725104488,-2.89882E+17,7.06146E+16,3.16242E+17,30001222,30001223,,,,,
30002929,7T6P-C,-0.640046453,-2.89145E+17,6.21837E+16,3.20392E+17,30001223,30001222,,,,,
30002930,8S28-3,-0.666797523,-2.96817E+17,7.27658E+16,3.18094E+17,30001223,30001238,,,,,
30002931,E3UY-6,-0.613819529,-3.03672E+17,7.82565E+16,3.19487E+17,30001224,30001220,,,,,
30002932,LEK-N5,-0.560623512,-3.12453E+17,8.93187E+16,3.26944E+17,30001224,30001225,,,,,
30002933,AGG-NR,-0.558633682,-3.12227E+17,8.86567E+16,3.21595E+17,30001225,30001224,,,,,
30002934,0V0R-R,-0.57975789,-3.07099E+17,8.97062E+16,3.28096E+17,30001225,30001241,,,,,
30002935,O-2RNZ,-0.514816292,-3.1875E+17,8.69258E+16,3.12599E+17,30001226,30001227,,,,,
30002936,OWXT-5,-0.562114108,-3.1724E+17,9.9954E+16,3.28411E+17,30001226,30003707,,,,,
30002937,3JN9-Q,-0.495398139,-3.21651E+17,9.29847E+16,3.08879E+17,30001227,30001226,,,,,
30002938,3T7-M8,-0.58820972,-3.2839E+17,9.56899E+16,3.2796E+17,30001227,30001228,,,,,
30002939,WUZ-WM,-0.52681577,-3.33753E+17,8.39737E+16,3.18743E+17,30001227,30001234,,,,,
30002940,MZ1E-P,-0.638647876,-3.32305E+17,9.78688E+16,3.33721E+17,30001228,30001227,,,,,
30002941,43B-O1,-0.502154313,-3.32697E+17,8.22147E+16,3.13761E+17,30001228,30001229,,,,,
30002942,J1AU-9,-0.730421159,-3.43964E+17,9.79713E+16,3.37958E+17,30001228,30001230,,,,,
30002943,X3-PBC,-0.772970288,-3.47964E+17,9.81385E+16,3.41692E+17,30001229,30001228,,,,,
30002944,4N-BUI,-0.517470043,-3.42299E+17,7.60336E+16,3.21069E+17,30001230,30001228,,,,,
30002945,N2IS-B,-0.59965655,-3.29152E+17,1.01076E+17,3.26605E+17,30001230,30001231,,,,,
30002946,XCBK-X,-0.480200411,-3.40539E+17,6.9335E+16,3.22765E+17,30001231,30001206,,,,,
30002947,GY5-26,-0.537549918,-3.45236E+17,7.70221E+16,3.22955E+17,30001231,30001230,,,,,
30002948,VPLL-N,-0.490012996,-3.46779E+17,7.11561E+16,3.18016E+17,30001232,30001233,,,,,
30002949,9CK-KZ,-0.508081061,-3.48276E+17,7.03817E+16,3.24545E+17,30001232,30003715,,,,,
30002950,5S-KXA,-0.529804846,-3.42045E+17,8.79743E+16,3.11977E+17,30001233,30001232,,,,,
30002951,U-TJ7Y,-0.727355588,-3.40465E+17,9.67087E+16,3.44371E+17,30001233,30001234,,,,,
30002952,A4L-A2,-0.818847043,-3.4824E+17,1.00417E+17,3.50353E+17,30001233,30001235,,,,,
30002953,CZDJ-1,-0.945543254,-3.59952E+17,1.11953E+17,3.55069E+17,30001234,30001227,,,,,
30002954,RG9-7U,-0.977181412,-3.67936E+17,1.13967E+17,3.55886E+17,30001234,30001233,,,,,
30002955,UJY-HE,-1,-3.74112E+17,1.23008E+17,3.61253E+17,30001234,30003722,,,,,
30002956,UEJX-G,-0.785324387,-3.51467E+17,9.22184E+16,3.50838E+17,30001235,30001233,,,,,
30002957,Tzvi,0.279870936,-1.37765E+17,2.42093E+16,-3.44019E+16,30001235,30001236,,,,,
30002958,Raa,0.309656981,-1.41524E+17,2.93213E+16,-3.98205E+16,30001235,30001237,,,,,
30002959,Sifilar,0.257302725,-1.42845E+17,2.39989E+16,-3.13857E+16,30001236,30001235,,,,,
30002960,Arzad,0.22042978,-1.45822E+17,2.03226E+16,-2.43927E+16,30001236,30003721,,,,,
30002961,Oyeman,0.222380665,-1.39156E+17,1.729E+16,-3.011E+16,30001236,30003781,,,,,
30002962,Ezzara,0.184510739,-1.44284E+17,1.47918E+16,-2.08254E+16,30001237,30001235,,,,,
30002963,Odin,0.606669291,-1.26048E+17,5.70803E+16,-5.78039E+16,30001238,30001223,,,,,
30002964,Esescama,0.612691959,-1.26386E+17,5.67115E+16,-6.45025E+16,30001238,30001239,,,,,
30002965,Choonka,0.649812201,-1.20665E+17,6.33328E+16,-7.45159E+16,30001239,30001238,,,,,
30002966,Thasinaz,0.637162895,-1.23211E+17,6.38071E+16,-7.98772E+16,30001239,30001240,,,,,
30002967,Dihra,0.589286843,-1.22406E+17,6.08295E+16,-8.1674E+16,30001239,30001241,,,,,
30002968,Dital,0.478715399,-1.2238E+17,5.34727E+16,-8.5026E+16,30001240,30001239,,,,,
30002969,Eredan,0.701651512,-1.12876E+17,5.27706E+16,-3.67746E+16,30001240,30001242,,,,,
30002970,Ohide,0.573906955,-1.29759E+17,5.70964E+16,-5.57479E+16,30001241,30001225,,,,,
30002971,Sasoutikh,0.593643621,-1.25915E+17,5.84907E+16,-5.1864E+16,30001241,30001239,,,,,
30002972,Gheth,0.596575984,-1.20586E+17,4.44378E+16,-4.2902E+16,30001242,30001240,,,,,
30002973,Lisudeh,0.759168548,-1.06845E+17,4.63397E+16,-3.576E+16,30001242,30001243,,,,,
30002974,Mehatoor,0.659472795,-1.16328E+17,4.82549E+16,-3.91504E+16,30001243,30001242,,,,,
30002975,Roushzar,0.366979769,-1.46445E+17,4.59972E+16,-4.05943E+16,30001243,30001244,,,,,
30002976,Labapi,0.383782714,-1.49708E+17,4.94504E+16,-4.21188E+16,30001244,30001243,,,,,
30002977,Arayar,0.386265072,-1.54073E+17,5.38648E+16,-3.97252E+16,30001244,30001245,,,,,
30002978,Asghed,0.355537674,-1.5334E+17,4.45326E+16,-3.60473E+16,30001245,30001244,,,,,
30002979,Tararan,0.327187962,-1.54189E+17,4.23439E+16,-2.97002E+16,30001245,30001246,,,,,
30002980,Sosan,0.335651306,-1.5398E+17,3.85761E+16,-3.29565E+16,30001246,30001245,,,,,
30002981,Halmah,0.448846397,-1.6075E+17,4.79451E+16,-4.13622E+16,30001246,30001247,,,,,
30002982,Rahadalon,0.393500185,-1.18747E+17,8.96906E+16,-9.48915E+16,30001246,30001248,,,,,
30002983,Soosat,0.336626761,-1.26124E+17,9.86404E+16,-9.58635E+16,30001247,30001246,,,,,
30002984,Ibash,0.219099196,-1.13602E+17,1.04072E+17,-9.08664E+16,30001247,30001248,,,,,
30002985,Itsyamil,0.248296623,-1.17294E+17,9.27334E+16,-1.01824E+17,30001247,30001249,,,,,
30002986,Mendori,0.538220218,-1.23292E+17,8.55812E+16,-9.18183E+16,30001248,30001246,,,,,
30002987,Ussad,0.162369819,-1.02103E+17,1.03055E+17,-9.22609E+16,30001248,30001247,,,,,
